"driven_byowner_id","driven_byregistered_carslicense_plate","charging_pointspoint_id","charging_pointscharging_stationsstation_id","connectionTime","disconnectTime","kWhDelivered","protocol","payment","cost","vehicle_type","rating"
23,"INX7759",13,4,2021-01-10 05:25:27,2021-01-10 09:18:27,77.85,"normal(20kW)","card",10.12,bev,2
50,"IET8695",3,1,2021-01-30 16:48:22,2021-01-30 18:49:22,40.60,"normal(20kW)","card",5.28,bev,NULL
26,"ZPH8993",7,2,2021-01-15 02:37:28,2021-01-15 05:24:28,56.00,"normal(20kW)","card",7.08,bev,NULL
7,"ZIT5295",9,3,2021-01-13 16:20:40,2021-01-13 17:43:40,70.00,"fast(50kW)","card",10.64,bev,5
38,"ZBN8963",6,2,2021-01-21 02:06:08,2021-01-21 03:04:08,49.00,"fast(50kW)","card",7.31,bev,5
3,"ZXN4585",20,5,2021-02-07 10:30:05,2021-02-07 11:42:05,60.00,"fast(50kW)","card",9.12,bev,2
6,"ITT7255",17,5,2021-01-25 06:53:05,2021-01-25 08:16:05,69.20,"fast(50kW)","card",10.50,bev,NULL
91,"ZOT9399",4,1,2021-02-11 18:24:31,2021-02-11 19:14:31,42.00,"fast(50kW)","card",6.46,bev,3
6,"ITT7255",5,2,2021-01-20 00:28:21,2021-01-20 01:30:21,51.90,"fast(50kW)","card",7.57,bev,2
28,"IBK8636",1,1,2021-01-09 09:00:14,2021-01-09 11:30:14,50.00,"normal(20kW)","card",6.25,bev,3
82,"IBK6254",6,2,2021-02-22 16:10:55,2021-02-22 17:46:55,80.00,"fast(50kW)","card",11.94,bev,5
68,"ZTK3647",16,4,2021-02-26 13:21:32,2021-02-26 14:08:32,39.60,"fast(50kW)","card",5.94,bev,5
28,"IBK8636",15,4,2021-01-07 22:32:42,2021-01-08 01:02:42,50.00,"normal(20kW)","card",6.20,bev,NULL
17,"ZYM4945",15,4,2021-01-15 20:54:12,2021-01-15 23:21:12,49.00,"normal(20kW)","card",6.08,bev,NULL
9,"IYX1897",2,1,2021-02-02 18:30:23,2021-02-02 19:50:23,66.96,"fast(50kW)","card",9.76,bev,2
93,"ZAH5167",17,5,2021-01-16 00:35:48,2021-01-16 03:33:48,59.50,"normal(20kW)","card",7.53,bev,NULL
71,"ZXE6396",18,5,2021-02-28 17:46:06,2021-02-28 20:31:06,55.23,"normal(20kW)","card",6.71,bev,NULL
44,"ZNM4272",7,2,2021-01-06 15:41:43,2021-01-06 16:47:43,55.44,"fast(50kW)","card",8.42,bev,NULL
96,"IOO8896",13,4,2021-02-03 10:16:40,2021-02-03 11:27:40,59.50,"fast(50kW)","card",9.28,bev,NULL
15,"IEO4912",4,1,2021-01-08 21:09:03,2021-01-09 01:09:03,80.00,"normal(20kW)","card",10.26,bev,5
5,"ITT7255",6,2,2021-01-09 02:31:17,2021-01-09 05:06:17,51.90,"normal(20kW)","card",6.46,bev,NULL
49,"ZKO9198",9,3,2021-01-25 22:57:43,2021-01-26 01:42:43,55.20,"normal(20kW)","card",6.99,bev,NULL
73,"ITK8995",7,2,2021-01-02 08:14:29,2021-01-02 13:14:29,100.00,"normal(20kW)","card",12.65,bev,NULL
1,"ZXY1274",15,4,2021-01-22 20:30:01,2021-01-22 22:13:01,86.50,"fast(50kW)","card",12.88,bev,NULL
63,"IOK6523",8,2,2021-01-18 06:03:17,2021-01-18 08:08:17,41.85,"normal(20kW)","card",5.19,bev,NULL
1,"ZXY1274",19,5,2021-01-01 06:18:06,2021-01-01 08:01:06,86.50,"fast(50kW)","card",13.43,bev,3
55,"IHA5721",20,5,2021-02-21 06:30:32,2021-02-21 07:53:32,70.00,"fast(50kW)","card",10.64,bev,2
72,"IEZ6922",20,5,2021-01-22 17:10:54,2021-01-22 18:10:54,50.22,"fast(50kW)","card",7.64,bev,4
11,"IKP3196",13,4,2021-02-28 05:35:26,2021-02-28 06:50:26,63.00,"fast(50kW)","card",9.83,bev,2
3,"IBN7239",14,4,2021-02-02 22:55:10,2021-02-03 01:51:10,58.80,"normal(20kW)","card",7.61,bev,5
84,"ZXP5492",7,2,2021-01-02 08:12:07,2021-01-02 12:09:07,79.20,"normal(20kW)","card",10.02,bev,NULL
43,"IPA4613",2,1,2021-02-28 07:21:09,2021-02-28 11:17:09,78.90,"normal(20kW)","card",9.59,bev,NULL
99,"IHI2499",13,4,2021-01-21 11:20:54,2021-01-21 12:36:54,63.36,"fast(50kW)","card",9.88,bev,NULL
9,"IYX1897",8,2,2021-02-26 04:47:59,2021-02-26 06:52:59,41.85,"normal(20kW)","card",5.19,bev,5
83,"ZBN8963",17,5,2021-01-25 16:57:25,2021-01-25 19:44:25,56.00,"normal(20kW)","card",7.08,bev,5
96,"IOO8896",17,5,2021-01-10 11:37:13,2021-01-10 14:10:13,51.00,"normal(20kW)","card",6.45,bev,NULL
54,"ZXZ5659",7,2,2021-01-11 18:59:18,2021-01-11 22:48:18,76.50,"normal(20kW)","card",9.68,bev,1
96,"IOO8896",12,3,2021-02-10 21:23:10,2021-02-11 00:21:10,59.50,"normal(20kW)","card",7.40,bev,5
14,"IHI2499",12,3,2021-01-26 11:03:36,2021-01-26 12:19:36,63.36,"fast(50kW)","card",9.46,bev,NULL
59,"ZYM4945",14,4,2021-01-12 04:35:44,2021-01-12 07:22:44,56.00,"normal(20kW)","card",7.25,bev,5
11,"IKP3196",16,4,2021-01-15 14:30:01,2021-01-15 15:45:01,63.00,"fast(50kW)","card",9.45,bev,NULL
5,"ITT7255",18,5,2021-02-15 00:16:18,2021-02-15 03:43:18,69.20,"normal(20kW)","card",8.41,bev,4
79,"ZXZ5659",20,5,2021-02-20 14:16:33,2021-02-20 15:58:33,85.00,"fast(50kW)","card",12.92,bev,4
96,"IOO8896",4,1,2021-02-13 16:15:31,2021-02-13 20:30:31,85.00,"normal(20kW)","card",10.90,bev,NULL
19,"IOK6523",14,4,2021-01-17 17:57:49,2021-01-17 18:47:49,41.85,"fast(50kW)","card",6.50,bev,4
62,"ZPP5665",6,2,2021-02-20 21:37:00,2021-02-21 01:17:00,73.60,"normal(20kW)","card",9.16,bev,NULL
93,"ZTO1645",20,5,2021-01-30 23:54:00,2021-01-31 01:11:00,64.40,"fast(50kW)","card",9.79,bev,4
74,"ZEH3972",7,2,2021-01-05 03:27:45,2021-01-05 05:25:45,39.45,"normal(20kW)","card",4.99,bev,NULL
35,"IHA5721",19,5,2021-02-09 14:02:07,2021-02-09 19:02:07,100.00,"normal(20kW)","card",12.94,bev,NULL
9,"IYX1897",12,3,2021-01-03 07:27:45,2021-01-03 11:12:45,75.33,"normal(20kW)","card",9.37,bev,2
75,"III9582",10,3,2021-01-30 21:02:06,2021-01-31 01:10:06,82.80,"normal(20kW)","card",10.35,bev,5
96,"IOO8896",19,5,2021-01-11 13:51:42,2021-01-11 15:33:42,85.00,"fast(50kW)","card",13.20,bev,4
63,"IOK6523",19,5,2021-02-28 11:04:18,2021-02-28 13:34:18,50.22,"normal(20kW)","card",6.50,bev,5
37,"IHO9592",15,4,2021-01-03 11:28:53,2021-01-03 13:58:53,50.22,"normal(20kW)","card",6.23,bev,NULL
61,"ZHN8664",2,1,2021-01-15 01:39:35,2021-01-15 05:24:35,75.33,"normal(20kW)","card",9.15,bev,NULL
35,"IHA5721",2,1,2021-02-03 14:53:41,2021-02-03 16:05:41,60.00,"fast(50kW)","card",8.75,bev,5
60,"ZMA6229",12,3,2021-02-05 12:01:27,2021-02-05 14:20:27,46.40,"normal(20kW)","card",5.77,bev,NULL
20,"IYI7188",20,5,2021-02-21 05:11:58,2021-02-21 08:06:58,58.59,"normal(20kW)","card",7.42,bev,NULL
66,"ZKB5316",14,4,2021-02-01 12:17:00,2021-02-01 16:25:00,82.80,"normal(20kW)","card",10.71,bev,4
33,"IXX9849",3,1,2021-02-17 18:24:48,2021-02-17 19:54:48,75.33,"fast(50kW)","card",11.75,bev,2
68,"ZTK3647",18,5,2021-01-11 12:10:31,2021-01-11 13:07:31,47.52,"fast(50kW)","card",6.93,bev,NULL
83,"ZBN8963",18,5,2021-02-14 11:04:26,2021-02-14 14:13:26,63.00,"normal(20kW)","card",7.65,bev,5
21,"IPA3793",14,4,2021-01-13 13:37:51,2021-01-13 15:59:51,47.34,"normal(20kW)","card",6.13,bev,5
61,"ZMA6229",2,1,2021-01-23 14:28:35,2021-01-23 15:16:35,40.60,"fast(50kW)","card",5.92,bev,1
61,"ZHN8664",16,4,2021-02-03 21:22:47,2021-02-03 22:42:47,66.96,"fast(50kW)","card",10.04,bev,4
28,"ZNM4272",18,5,2021-01-20 00:06:56,2021-01-20 01:41:56,79.20,"fast(50kW)","card",11.55,bev,NULL
43,"IPA4613",16,4,2021-02-12 16:11:36,2021-02-12 18:09:36,39.45,"normal(20kW)","card",4.93,bev,1
74,"ZEH3972",15,4,2021-02-25 00:55:05,2021-02-25 02:29:05,78.90,"fast(50kW)","card",11.75,bev,5
78,"ZKO9198",14,4,2021-02-09 23:36:22,2021-02-10 00:42:22,55.20,"fast(50kW)","card",8.57,bev,NULL
27,"ZZN1567",10,3,2021-02-15 08:36:57,2021-02-15 10:09:57,77.85,"fast(50kW)","card",11.68,bev,NULL
38,"ZBN8963",10,3,2021-01-29 12:26:14,2021-01-29 15:35:14,63.00,"normal(20kW)","card",7.88,bev,NULL
89,"ZHT3445",16,4,2021-01-26 11:26:01,2021-01-26 12:36:01,58.80,"fast(50kW)","card",8.82,bev,4
13,"IMN9279",7,2,2021-01-02 07:42:23,2021-01-02 08:44:23,51.90,"fast(50kW)","card",7.88,bev,NULL
73,"ITK8995",16,4,2021-01-27 05:54:10,2021-01-27 09:24:10,70.00,"normal(20kW)","card",8.75,bev,NULL
22,"ZPP5665",15,4,2021-02-11 19:19:05,2021-02-11 20:25:05,55.20,"fast(50kW)","card",8.22,bev,NULL
59,"ZYM4945",6,2,2021-02-07 03:22:33,2021-02-07 06:52:33,70.00,"normal(20kW)","card",8.71,bev,NULL
6,"IEA3797",10,3,2021-02-07 12:24:29,2021-02-07 16:09:29,75.33,"normal(20kW)","card",9.42,bev,NULL
58,"IBK8636",13,4,2021-01-22 11:00:59,2021-01-22 14:00:59,60.00,"normal(20kW)","card",7.80,bev,NULL
100,"ZIY8333",6,2,2021-02-13 23:09:15,2021-02-14 00:44:15,79.20,"fast(50kW)","card",11.82,bev,5
72,"IEZ6922",1,1,2021-02-12 23:39:33,2021-02-13 01:09:33,75.33,"fast(50kW)","card",11.30,bev,NULL
23,"INX7759",4,1,2021-02-16 05:14:31,2021-02-16 06:16:31,51.90,"fast(50kW)","card",7.98,bev,2
94,"ZMH4368",19,5,2021-01-08 04:44:01,2021-01-08 06:53:01,43.25,"normal(20kW)","card",5.60,bev,NULL
84,"IXK4217",1,1,2021-02-09 19:23:21,2021-02-09 20:37:21,62.00,"fast(50kW)","card",9.30,bev,NULL
39,"IYE6331",9,3,2021-01-31 13:22:12,2021-01-31 14:43:12,68.00,"fast(50kW)","card",10.34,bev,NULL
12,"IMN9279",17,5,2021-02-12 00:54:42,2021-02-12 02:06:42,60.55,"fast(50kW)","card",9.19,bev,5
24,"IBN1216",14,4,2021-01-05 01:38:04,2021-01-05 02:15:04,31.00,"fast(50kW)","card",4.81,bev,NULL
12,"IZT9712",19,5,2021-01-30 19:45:25,2021-01-30 20:43:25,49.00,"fast(50kW)","card",7.61,bev,2
26,"ZPH8993",2,1,2021-02-24 16:48:37,2021-02-24 17:55:37,56.00,"fast(50kW)","card",8.16,bev,5
51,"IMA8414",13,4,2021-01-17 00:55:02,2021-01-17 03:14:02,46.40,"normal(20kW)","card",6.03,bev,2
4,"ZAP7398",6,2,2021-02-23 05:58:17,2021-02-23 06:48:17,42.00,"fast(50kW)","card",6.27,bev,3
8,"IKB2184",16,4,2021-01-16 09:12:36,2021-01-16 11:42:36,50.22,"normal(20kW)","card",6.28,bev,NULL
51,"IMA8414",18,5,2021-02-07 04:41:51,2021-02-07 06:08:51,29.00,"normal(20kW)","card",3.52,bev,5
18,"ZOT9399",17,5,2021-01-16 13:53:23,2021-01-16 14:53:23,50.40,"fast(50kW)","card",7.65,bev,NULL
54,"ZXZ5659",17,5,2021-02-02 20:18:23,2021-02-03 00:33:23,85.00,"normal(20kW)","card",10.75,bev,3
87,"IYI7188",14,4,2021-01-27 15:38:11,2021-01-27 17:43:11,41.85,"normal(20kW)","card",5.42,bev,NULL
73,"ITK8995",10,3,2021-01-28 06:01:07,2021-01-28 08:01:07,100.00,"fast(50kW)","card",15.00,bev,1
61,"ZHN8664",16,4,2021-01-08 14:30:17,2021-01-08 18:15:17,75.33,"normal(20kW)","card",9.42,bev,NULL
74,"ZEH3972",16,4,2021-02-15 11:06:40,2021-02-15 12:12:40,55.23,"fast(50kW)","card",8.28,bev,4
1,"ZXY1274",14,4,2021-02-03 07:07:22,2021-02-03 08:50:22,86.50,"fast(50kW)","card",13.43,bev,1
36,"INM2554",19,5,2021-01-19 02:47:56,2021-01-19 06:47:56,80.00,"normal(20kW)","card",10.35,bev,5
40,"ZXP5492",15,4,2021-02-16 15:43:28,2021-02-16 18:05:28,47.52,"normal(20kW)","card",5.90,bev,5
28,"ZNM4272",16,4,2021-02-28 01:00:14,2021-02-28 02:35:14,79.20,"fast(50kW)","card",11.88,bev,1
57,"ZPN3781",17,5,2021-01-29 18:31:51,2021-01-29 22:42:51,84.00,"normal(20kW)","card",10.63,bev,NULL
59,"ZYM4945",13,4,2021-01-18 23:42:43,2021-01-19 02:29:43,56.00,"normal(20kW)","card",7.28,bev,NULL
62,"ZPP5665",20,5,2021-02-28 01:02:54,2021-02-28 05:37:54,92.00,"normal(20kW)","card",11.66,bev,1
83,"ZBN8963",13,4,2021-02-09 12:53:24,2021-02-09 14:16:24,70.00,"fast(50kW)","card",10.92,bev,NULL
54,"ZXZ5659",2,1,2021-01-30 22:29:54,2021-01-30 23:20:54,42.50,"fast(50kW)","card",6.20,bev,1
87,"IYI7188",2,1,2021-02-14 17:23:52,2021-02-14 20:18:52,58.59,"normal(20kW)","card",7.12,bev,NULL
2,"ZYE1564",16,4,2021-02-15 10:23:52,2021-02-15 12:03:52,84.00,"fast(50kW)","card",12.60,bev,1
84,"ZXP5492",17,5,2021-01-04 16:11:12,2021-01-04 17:36:12,71.28,"fast(50kW)","card",10.82,bev,NULL
12,"IZT9712",12,3,2021-01-13 23:28:38,2021-01-14 01:55:38,49.00,"normal(20kW)","card",6.10,bev,1
24,"IBN1216",13,4,2021-01-24 14:33:41,2021-01-24 16:43:41,43.40,"normal(20kW)","card",5.64,bev,5
33,"IXX9849",17,5,2021-02-04 21:32:59,2021-02-05 01:43:59,83.70,"normal(20kW)","card",10.59,bev,NULL
61,"ZMA6229",20,5,2021-02-27 06:32:04,2021-02-27 08:16:04,34.80,"normal(20kW)","card",4.41,bev,4
92,"IIT6735",6,2,2021-02-03 03:03:40,2021-02-03 07:14:40,84.00,"normal(20kW)","card",10.45,bev,NULL
93,"ZHT3445",1,1,2021-02-15 19:01:10,2021-02-15 21:06:10,42.00,"normal(20kW)","card",5.25,bev,NULL
5,"IEA3797",10,3,2021-01-09 16:23:46,2021-01-09 17:43:46,66.96,"fast(50kW)","card",10.04,bev,NULL
28,"ZNM4272",17,5,2021-02-28 17:40:49,2021-02-28 19:05:49,71.28,"fast(50kW)","card",10.82,bev,4
47,"ZMZ6125",20,5,2021-02-17 15:39:24,2021-02-17 17:39:24,100.00,"fast(50kW)","card",15.20,bev,3
91,"ZIP2513",18,5,2021-01-12 03:42:58,2021-01-12 06:04:58,47.52,"normal(20kW)","card",5.77,bev,NULL
14,"IHI2499",12,3,2021-02-18 12:21:06,2021-02-18 13:27:06,55.44,"fast(50kW)","card",8.28,bev,3
12,"IMN9279",17,5,2021-01-18 06:13:35,2021-01-18 07:36:35,69.20,"fast(50kW)","card",10.50,bev,4
22,"ZPP5665",3,1,2021-02-07 17:33:17,2021-02-07 18:50:17,64.40,"fast(50kW)","card",10.05,bev,NULL
1,"ZBN1974",12,3,2021-02-28 05:08:39,2021-02-28 08:04:39,58.80,"normal(20kW)","card",7.31,bev,3
58,"IBK8636",12,3,2021-01-17 11:03:51,2021-01-17 15:03:51,80.00,"normal(20kW)","card",9.95,bev,4
36,"INM2554",5,2,2021-01-14 17:08:23,2021-01-14 22:08:23,100.00,"normal(20kW)","card",12.15,bev,4
45,"ZMH4368",2,1,2021-01-02 03:43:44,2021-01-02 06:18:44,51.90,"normal(20kW)","card",6.31,bev,5
71,"ZXE6396",19,5,2021-02-03 23:40:38,2021-02-04 00:27:38,39.45,"fast(50kW)","card",6.13,bev,5
93,"ZTO1645",8,2,2021-01-16 12:15:21,2021-01-16 14:32:21,46.00,"normal(20kW)","card",5.71,bev,4
85,"ZIM4642",18,5,2021-01-25 03:41:48,2021-01-25 05:04:48,70.00,"fast(50kW)","card",10.21,bev,NULL
71,"ZXE6396",13,4,2021-01-27 21:28:46,2021-01-27 23:50:46,47.34,"normal(20kW)","card",6.15,bev,5
35,"IHA5721",2,1,2021-01-25 07:00:27,2021-01-25 12:00:27,100.00,"normal(20kW)","card",12.15,bev,NULL
4,"ZAP7398",2,1,2021-01-15 01:10:34,2021-01-15 02:25:34,63.00,"fast(50kW)","card",9.19,bev,NULL
36,"INM2554",9,3,2021-02-16 01:58:13,2021-02-16 05:58:13,80.00,"normal(20kW)","card",10.14,bev,NULL
78,"ZPN3781",6,2,2021-02-13 03:27:26,2021-02-13 04:57:26,75.60,"fast(50kW)","card",11.29,bev,NULL
2,"ZYE1564",16,4,2021-02-11 10:39:25,2021-02-11 12:09:25,75.60,"fast(50kW)","card",11.34,bev,NULL
6,"IEA3797",15,4,2021-01-17 17:02:28,2021-01-17 20:22:28,66.96,"normal(20kW)","card",8.31,bev,NULL
60,"ZMA6229",16,4,2021-01-31 09:36:58,2021-01-31 11:55:58,46.40,"normal(20kW)","card",5.80,bev,4
21,"IPA3793",1,1,2021-01-04 04:41:02,2021-01-04 06:15:02,78.90,"fast(50kW)","card",11.84,bev,NULL
26,"ZPH8993",5,2,2021-02-22 01:44:04,2021-02-22 04:53:04,63.00,"normal(20kW)","card",7.65,bev,5
13,"IMN9279",1,1,2021-02-09 11:04:03,2021-02-09 12:47:03,86.50,"fast(50kW)","card",12.98,bev,2
1,"ZXY1274",7,2,2021-02-15 04:12:53,2021-02-15 05:24:53,60.55,"fast(50kW)","card",9.19,bev,NULL
91,"ZOT9399",14,4,2021-01-02 10:13:25,2021-01-02 11:23:25,58.80,"fast(50kW)","card",9.13,bev,3
76,"III9582",17,5,2021-02-23 00:44:33,2021-02-23 02:23:33,82.80,"fast(50kW)","card",12.57,bev,5
1,"ZXY1274",15,4,2021-01-04 18:31:21,2021-01-04 19:43:21,60.55,"fast(50kW)","card",9.02,bev,3
94,"ZMH4368",6,2,2021-02-14 13:16:14,2021-02-14 16:17:14,60.55,"normal(20kW)","card",7.53,bev,4
17,"ZYM4945",15,4,2021-01-15 19:38:10,2021-01-15 21:23:10,35.00,"normal(20kW)","card",4.34,bev,4
15,"IEO4912",17,5,2021-02-17 18:00:27,2021-02-17 20:30:27,50.00,"normal(20kW)","card",6.32,bev,2
13,"IZT9712",16,4,2021-01-28 00:29:13,2021-01-28 02:34:13,42.00,"normal(20kW)","card",5.25,bev,1
76,"III9582",13,4,2021-01-25 09:00:23,2021-01-25 10:17:23,64.40,"fast(50kW)","card",10.05,bev,4
74,"IOX7652",15,4,2021-01-02 04:31:19,2021-01-02 07:51:19,66.96,"normal(20kW)","card",8.31,bev,NULL
100,"ZIY8333",12,3,2021-02-08 07:01:29,2021-02-08 10:58:29,79.20,"normal(20kW)","card",9.85,bev,2
13,"IMN9279",20,5,2021-02-10 10:36:43,2021-02-10 11:27:43,43.25,"fast(50kW)","card",6.58,bev,NULL
93,"ZAH5167",4,1,2021-01-05 21:43:29,2021-01-05 22:34:29,42.50,"fast(50kW)","card",6.54,bev,5
15,"IEO4912",18,5,2021-01-03 06:25:00,2021-01-03 09:25:00,60.00,"normal(20kW)","card",7.29,bev,NULL
93,"ZHT3445",19,5,2021-01-16 11:14:07,2021-01-16 12:24:07,58.80,"fast(50kW)","card",9.13,bev,1
94,"ZMH4368",13,4,2021-01-31 11:26:02,2021-01-31 12:38:02,60.55,"fast(50kW)","card",9.45,bev,NULL
20,"IYI7188",8,2,2021-02-28 07:09:42,2021-02-28 08:09:42,50.22,"fast(50kW)","card",7.48,bev,4
27,"ZZN1567",19,5,2021-02-16 15:11:18,2021-02-16 19:04:18,77.85,"normal(20kW)","card",10.07,bev,5
78,"ZKO9198",3,1,2021-02-06 02:42:27,2021-02-06 03:48:27,55.20,"fast(50kW)","card",8.61,bev,NULL
9,"IYX1897",16,4,2021-02-11 08:54:06,2021-02-11 10:24:06,75.33,"fast(50kW)","card",11.30,bev,3
76,"III9582",2,1,2021-01-31 16:15:40,2021-01-31 19:28:40,64.40,"normal(20kW)","card",7.82,bev,NULL
36,"INM2554",15,4,2021-02-22 21:01:45,2021-02-23 00:01:45,60.00,"normal(20kW)","card",7.45,bev,NULL
89,"ZHT3445",4,1,2021-01-20 08:28:37,2021-01-20 09:48:37,67.20,"fast(50kW)","card",10.34,bev,NULL
84,"ZXP5492",19,5,2021-02-28 22:31:32,2021-03-01 01:17:32,55.44,"normal(20kW)","card",7.17,bev,NULL
22,"ZPP5665",3,1,2021-02-20 10:29:11,2021-02-20 12:19:11,92.00,"fast(50kW)","card",14.35,bev,NULL
12,"IZT9712",7,2,2021-02-16 08:27:08,2021-02-16 09:09:08,35.00,"fast(50kW)","card",5.31,bev,NULL
59,"ZYM4945",18,5,2021-02-28 11:47:45,2021-02-28 12:37:45,42.00,"fast(50kW)","card",6.12,bev,NULL
82,"IBK6254",7,2,2021-01-07 15:31:57,2021-01-07 17:07:57,80.00,"fast(50kW)","card",12.14,bev,1
85,"ZIM4642",9,3,2021-02-15 13:53:31,2021-02-15 15:16:31,70.00,"fast(50kW)","card",10.64,bev,NULL
97,"INX7759",2,1,2021-01-17 06:26:04,2021-01-17 07:38:04,60.55,"fast(50kW)","card",8.83,bev,5
24,"IBN1216",8,2,2021-02-07 17:39:59,2021-02-07 20:07:59,49.60,"normal(20kW)","card",6.16,bev,5
66,"ZKB5316",1,1,2021-01-28 22:32:00,2021-01-29 03:07:00,92.00,"normal(20kW)","card",11.50,bev,4
32,"ZTE2784",3,1,2021-02-15 21:08:46,2021-02-15 22:03:46,46.00,"fast(50kW)","card",7.18,bev,NULL
53,"IYE6331",8,2,2021-01-08 06:22:46,2021-01-08 08:04:46,85.00,"fast(50kW)","card",12.66,bev,1
87,"IYI7188",16,4,2021-01-11 18:33:09,2021-01-11 19:53:09,66.96,"fast(50kW)","card",10.04,bev,4
36,"INM2554",1,1,2021-02-25 02:31:20,2021-02-25 05:31:20,60.00,"normal(20kW)","card",7.50,bev,4
33,"IHO9592",12,3,2021-02-26 04:17:50,2021-02-26 05:17:50,50.22,"fast(50kW)","card",7.50,bev,NULL
53,"IYE6331",9,3,2021-02-19 16:00:22,2021-02-19 16:51:22,42.50,"fast(50kW)","card",6.46,bev,4
87,"IYI7188",6,2,2021-02-20 17:13:51,2021-02-20 21:24:51,83.70,"normal(20kW)","card",10.41,bev,NULL
76,"III9582",7,2,2021-01-29 18:29:28,2021-01-29 19:57:28,73.60,"fast(50kW)","card",11.17,bev,2
1,"ZBN1974",19,5,2021-01-03 07:37:57,2021-01-03 09:17:57,84.00,"fast(50kW)","card",13.04,bev,NULL
44,"ZNM4272",4,1,2021-01-24 15:50:11,2021-01-24 17:48:11,39.60,"normal(20kW)","card",5.08,bev,1
49,"ZKO9198",7,2,2021-02-06 00:13:53,2021-02-06 01:19:53,55.20,"fast(50kW)","card",8.38,bev,NULL
6,"ITT7255",5,2,2021-02-27 06:12:15,2021-02-27 07:45:15,77.85,"fast(50kW)","card",11.35,bev,NULL
61,"ZMA6229",18,5,2021-01-20 03:25:16,2021-01-20 04:52:16,29.00,"normal(20kW)","card",3.52,bev,NULL
86,"ZIM4642",12,3,2021-01-08 16:36:10,2021-01-08 18:36:10,100.00,"fast(50kW)","card",14.93,bev,NULL
23,"INX7759",19,5,2021-01-11 03:15:44,2021-01-11 04:38:44,69.20,"fast(50kW)","card",10.75,bev,NULL
76,"ZMY1345",2,1,2021-02-18 09:20:15,2021-02-18 11:51:15,50.40,"normal(20kW)","card",6.12,bev,4
23,"INX7759",19,5,2021-02-25 17:06:59,2021-02-25 19:15:59,43.25,"normal(20kW)","card",5.60,bev,2
27,"ZZN1567",14,4,2021-01-06 17:48:35,2021-01-06 19:21:35,77.85,"fast(50kW)","card",12.09,bev,3
88,"ZHN8664",9,3,2021-01-03 12:16:45,2021-01-03 13:36:45,66.96,"fast(50kW)","card",10.18,bev,4
20,"IYI7188",14,4,2021-01-30 00:53:25,2021-01-30 02:03:25,58.59,"fast(50kW)","card",9.10,bev,NULL
95,"ZTE2784",7,2,2021-01-23 08:56:30,2021-01-23 10:02:30,55.20,"fast(50kW)","card",8.38,bev,NULL
12,"IZT9712",13,4,2021-01-15 07:57:03,2021-01-15 10:44:03,56.00,"normal(20kW)","card",7.28,bev,1
80,"IBN1216",17,5,2021-02-04 16:53:50,2021-02-04 19:58:50,62.00,"normal(20kW)","card",7.84,bev,NULL
10,"ZTX9534",2,1,2021-02-28 20:47:19,2021-03-01 00:17:19,70.00,"normal(20kW)","card",8.51,bev,5
90,"IEZ6922",2,1,2021-02-10 21:46:46,2021-02-10 23:51:46,41.85,"normal(20kW)","card",5.08,bev,2
51,"IMA8414",19,5,2021-02-17 10:00:31,2021-02-17 11:27:31,29.00,"normal(20kW)","card",3.75,bev,4
72,"IEZ6922",16,4,2021-01-22 23:38:05,2021-01-23 01:43:05,41.85,"normal(20kW)","card",5.23,bev,NULL
13,"IMN9279",18,5,2021-01-01 14:54:46,2021-01-01 17:29:46,51.90,"normal(20kW)","card",6.31,bev,NULL
9,"IYX1897",10,3,2021-01-02 22:30:33,2021-01-03 01:00:33,50.22,"normal(20kW)","card",6.28,bev,5
19,"IOK6523",13,4,2021-02-05 05:13:24,2021-02-05 08:33:24,66.96,"normal(20kW)","card",8.70,bev,3
39,"IYE6331",2,1,2021-01-01 09:05:54,2021-01-01 10:47:54,85.00,"fast(50kW)","card",12.39,bev,NULL
72,"IEZ6922",15,4,2021-02-03 13:03:43,2021-02-03 14:13:43,58.59,"fast(50kW)","card",8.73,bev,NULL
5,"ITT7255",5,2,2021-01-23 18:32:44,2021-01-23 20:05:44,77.85,"fast(50kW)","card",11.35,bev,3
49,"ZKO9198",8,2,2021-02-28 14:51:06,2021-02-28 18:59:06,82.80,"normal(20kW)","card",10.28,bev,4
21,"IPA3793",7,2,2021-02-01 05:46:53,2021-02-01 07:01:53,63.12,"fast(50kW)","card",9.58,bev,5
93,"ZAH5167",20,5,2021-02-12 06:24:28,2021-02-12 10:39:28,85.00,"normal(20kW)","card",10.77,bev,4
91,"ZOT9399",13,4,2021-02-16 16:54:04,2021-02-16 18:59:04,42.00,"normal(20kW)","card",5.46,bev,2
14,"IHI2499",13,4,2021-02-28 11:31:19,2021-02-28 14:41:19,63.36,"normal(20kW)","card",8.24,bev,NULL
14,"IHI2499",10,3,2021-01-22 21:28:17,2021-01-23 01:01:17,71.28,"normal(20kW)","card",8.91,bev,1
6,"ITT7255",10,3,2021-02-18 05:57:54,2021-02-18 07:09:54,60.55,"fast(50kW)","card",9.08,bev,5
18,"ZOT9399",1,1,2021-01-07 19:10:33,2021-01-07 20:20:33,58.80,"fast(50kW)","card",8.82,bev,4
91,"ZIP2513",12,3,2021-02-01 22:51:52,2021-02-02 00:16:52,71.28,"fast(50kW)","card",10.64,bev,NULL
82,"IBK6254",15,4,2021-02-22 02:11:08,2021-02-22 07:11:08,100.00,"normal(20kW)","card",12.41,bev,NULL
